,Precipitation,Temperature
January,35.6,-4.6
February,24.4,-2.9
March,28.3,1.4
April,34.0,6.0
May,46.7,10.9
June,72.2,14.2
July,28.9,18.3
August,19.3,17.6
September,29.6,12.4
October,34.2,5.3
November,34.2,-0.3
December,38.1,-4.4
