,Precipitation,Temperature
January,83.9,5.9
February,72.8,7.2
March,91.3,10.5
April,80.2,15.6
May,93.4,20.1
June,119.6,24.6
July,143.6,26.4
August,135.2,25.8
September,114.9,23.0
October,92.1,17.3
November,75.4,11.5
December,79.0,7.8
