month,maxTemp,minTemp,meanTemp,rainfall
1,7.0,1.6,,50.3
2,7.5,1.4,,55.8
3,10.2,3.2,,45.2
4,13.4,5.8,,51.7
5,18.9,10.6,,44.8
6,23.2,14.1,,32.6
7,26.5,17.0,,28.6
8,26.6,17.2,,36.2
9,22.1,13.8,,40.5
10,16.7,9.9,,48.9
11,11.1,5.4,,72.2
12,8.1,2.9,,53.4
