,Precipitation,Temperature
January,96.06,5.9
February,87.69,6.1
March,69.84,8.0
April,45.07,11.5
May,37.18,16.3
June,44.66,21.1
July,36.33,23.7
August,43.5,24.2
September,81.26,20.5
October,98.27,16.2
November,100.5,11.7
December,124.84,7.9
