,Precipitation,Temperature
January,45.2,-4.4
February,46.23,-3.3
March,61.88,1.6
April,76.36,7.8
May,56.25,13.1
June,26.39,18.6
July,17.97,23.1
August,9.28,22.9
September,23.37,17.6
October,43.08,11.1
November,52.1,4.1
December,56.23,-1.6
