,Precipitation,Temperature
January,37.65,0.1
February,41.83,1.5
March,50.9,6.7
April,60.7,12.1
May,51.36,17.1
June,13.6,23.0
July,2.51,27.4
August,0.79,27.3
September,8.96,21.9
October,42.16,15.3
November,44.08,7.3
December,45.52,2.2
