,Precipitation,Temperature
January,44.58,-2.7
February,40.96,-1.6
March,48.36,3.8
April,58.97,9.3
May,64.63,13.7
June,35.12,17.7
July,9.22,20.8
August,5.93,21.1
September,19.2,17.0
October,37.54,11.6
November,42.06,4.7
December,45.67,-0.2
