,Precipitation,Temperature
January,125.32,5.5
February,89.24,5.8
March,90.34,7.5
April,57.98,10.7
May,55.9,15.2
June,80.96,19.7
July,66.41,22.2
August,81.28,22.6
September,107.43,19.1
October,140.34,15.1
November,112.01,10.6
December,151.13,7.4
