,Precipitation,Temperature
January,46.7,-8.2
February,59.5,-7.1
March,71.39,-1.1
April,75.16,6.4
May,67.15,11.6
June,24.13,16.6
July,14.28,21.1
August,10.77,21.1
September,14.95,16.0
October,47.98,9.8
November,47.76,2.1
December,56.13,-4.7
