,Precipitation,Temperature
January,49.49,-1.5
February,45.72,-0.5
March,57.68,3.8
April,79.65,9.0
May,74.95,13.3
June,39.18,16.9
July,12.2,20.0
August,8.82,20.5
September,25.72,16.8
October,55.02,11.9
November,56.32,5.2
December,50.87,0.6
