month,maxTemp,minTemp,meanTemp,rainfall
1,31.6,20.8,,8.3
2,31.8,21.3,,3.8
3,32.3,22.2,,9.0
4,32.9,23.5,,12.3
5,33.0,23.8,,43.1
6,32.3,23.5,,98.6
7,32.0,23.1,,113.9
8,32.2,23.0,,110.6
9,32.9,23.2,,74.8
10,32.8,23.1,,64.7
11,32.4,22.7,,48.3
12,31.9,21.6,,21.3
