month,maxTemp,minTemp,meanTemp,rainfall
1,15.7,5.4,,17.6
2,18.8,7.0,,14.3
3,23.6,11.2,,15.7
4,30.6,17.1,,11.5
5,36.9,22.5,,3.5
6,41.5,26.3,,0.1
7,43.9,28.8,,0.0
8,43.6,28.2,,0.0
9,40.2,24.3,,0.3
10,33.3,19.0,,4.1
11,23.7,11.6,,10.5
12,17.6,6.9,,15.3
