,Precipitation,Temperature
January,42.5,-0.9
February,33.9,1.3
March,45.9,6.2
April,48.8,12.0
May,67.6,17.2
June,74.5,21.3
July,73.3,23.3
August,47.5,23.1
September,52.5,17.8
October,51.9,11.7
November,48.4,5.8
December,50.2,0.3
