month,maxTemp,minTemp,meanTemp,rainfall
1,-3.1,-21.1,,3.2
2,-1.3,-18.3,,3.3
3,2.9,-13.6,,3.6
4,6.8,-8.5,,11.2
5,11.2,-3.3,,28.5
6,14.9,1.5,,83.8
7,15.6,3.5,,103.1
8,15.1,3.0,,91.5
9,12.7,0.3,,75.2
10,7.5,-6.0,,20.4
11,1.8,-14.4,,3.8
12,-1.9,-20.1,,2.6
