month,maxTemp,minTemp,meanTemp,rainfall
1,17.2,9.7,,35.0
2,17.7,11.2,,46.0
3,21.6,14.9,,50.0
4,26.3,19.2,,107.0
5,30.6,22.8,,188.0
6,32.0,24.6,,216.0
7,33.1,25.3,,201.0
8,32.7,24.9,,214.0
9,31.7,23.5,,125.0
10,28.4,19.9,,72.0
11,23.8,15.1,,45.0
12,19.8,11.0,,23.0
