month,maxTemp,minTemp,meanTemp,rainfall
1,8.8,1.2,,54.0
2,9.5,2.2,,79.0
3,13.6,5.7,,104.0
4,19.7,11.1,,115.0
5,24.1,16.4,,137.0
6,27.5,20.7,,193.0
7,32.3,24.6,,165.0
8,31.9,24.5,,140.0
9,27.5,20.7,,190.0
10,22.8,14.8,,87.0
11,17.5,9.0,,64.0
12,11.6,3.1,,46.0
