month,maxTemp,minTemp,meanTemp,rainfall
1,-5.4,-17.9,,3.0
2,-1.3,-14.3,,5.0
3,6.6,-6.1,,9.0
4,15.8,1.2,,17.0
5,23.1,7.8,,25.0
6,27.0,12.6,,43.0
7,28.2,15.8,,96.0
8,26.1,14.3,,128.0
9,20.8,7.7,,46.0
10,14.1,0.8,,23.0
11,4.1,-7.5,,6.0
12,-4.0,-15.5,,1.0
