,Precipitation,Temperature
January,165.2,26.4
February,131.1,25.7
March,148.9,24.4
April,179.9,21.6
May,137.0,17.8
June,117.0,16.4
July,94.4,15.6
August,79.7,17.6
September,130.1,19.5
October,239.0,22.1
November,179.8,23.6
December,202.3,25.7
