,Precipitation,Temperature
January,43.3,-3.7
February,34.5,-3.3
March,40.4,2.1
April,27.6,10.1
May,52.1,16.8
June,40.4,21.9
July,42.6,24.5
August,20.7,23.9
September,38.2,17.5
October,42.3,10.6
November,37.9,3.0
December,46.3,-1.9
