,Precipitation,Temperature
January,36.4,-9.1
February,27.2,-9.2
March,31.2,-3.4
April,30.5,7.1
May,41.1,14.9
June,47.0,19.1
July,38.8,21.2
August,31.9,19.7
September,42.0,13.4
October,35.4,6.2
November,33.3,-1.7
December,33.1,-7.1
