,Precipitation,Temperature
January,49.6,-8.6
February,40.2,-8.0
March,39.5,-2.2
April,40.5,6.1
May,41.5,13.5
June,72.9,17.3
July,74.4,19.7
August,68.1,17.4
September,60.3,11.7
October,67.6,5.0
November,52.0,-2.1
December,59.1,-6.7
