,Precipitation,Temperature
January,53.0,-6.2
February,43.9,-5.9
March,38.9,-0.7
April,36.6,6.9
May,61.2,13.6
June,77.1,17.3
July,83.8,19.7
August,78.2,17.6
September,66.1,11.9
October,70.0,5.8
November,52.0,-0.5
December,50.9,-4.4
