,Precipitation,Temperature
January,17.6,-21.9
February,12.7,-18.7
March,14.6,-11.9
April,13.7,-0.7
May,27.2,8.2
June,46.9,15.0
July,57.7,17.4
August,56.8,15.1
September,42.3,8.9
October,30.2,0.5
November,22.0,-10.4
December,16.6,-18.6
