,Precipitation,Temperature
January,66.7,-17.0
February,55.9,-16.0
March,63.9,-9.5
April,63.2,-1.4
May,69.9,5.6
June,87.7,11.7
July,111.8,15.8
August,107.2,15.6
September,86.0,10.3
October,88.1,3.8
November,74.8,-3.6
December,62.6,-11.5
