,Precipitation,Temperature
January,45.3,24.9
February,52.3,23.9
March,47.0,20.5
April,30.2,16.1
May,33.3,11.9
June,48.6,9.3
July,50.8,8.2
August,40.9,9.1
September,48.0,11.9
October,47.2,15.4
November,54.9,19.3
December,58.6,22.3
