,Precipitation,Temperature
January,20.0,20.0
February,21.6,19.8
March,21.8,18.3
April,38.7,16.1
May,58.6,13.9
June,77.2,12.0
July,78.9,11.3
August,72.1,11.8
September,61.5,13.3
October,40.3,15.2
November,28.8,17.1
December,29.3,18.5
