,Precipitation,Temperature
January,81.7,23.8
February,116.1,23.4
March,118.7,21.5
April,116.6,18.4
May,113.5,15.4
June,130.1,13.1
July,77.3,12.2
August,56.3,13.1
September,62.0,15.8
October,67.3,18.3
November,90.6,20.4
December,76.5,22.2
