,Precipitation,Temperature
January,61.2,30.3
February,50.1,28.8
March,37.8,26.4
April,20.9,21.9
May,27.9,17.0
June,25.1,13.7
July,18.4,13.1
August,14.0,15.0
September,14.4,19.3
October,24.5,23.2
November,43.0,26.2
December,42.0,28.7
