,Precipitation,Temperature
January,41.2,24.5
February,45.7,23.8
March,37.5,20.5
April,31.8,15.9
May,40.4,11.9
June,50.3,9.2
July,54.8,8.4
August,50.0,9.4
September,48.4,11.9
October,47.3,15.2
November,52.0,19.0
December,44.5,21.7
