,Precipitation,Temperature
January,39.1,21.5
February,28.2,21.2
March,26.6,18.5
April,31.8,14.6
May,42.0,11.2
June,54.1,8.7
July,52.3,8.0
August,53.5,8.8
September,52.3,11.0
October,40.8,13.9
November,45.3,16.8
December,38.7,19.1
