month,maxTemp,minTemp,meanTemp,rainfall
1,24.1,13.1,,70.6
2,24.0,13.2,,77.7
3,23.8,13.2,,140.0
4,23.0,13.1,,159.3
5,22.6,13.2,,122.0
6,22.9,12.6,,20.0
7,23.3,12.6,,8.1
8,24.4,13.3,,56.7
9,24.6,13.2,,95.2
10,24.4,13.1,,111.4
11,23.4,13.0,,115.9
12,23.5,13.1,,71.2
