,Precipitation,Temperature
January,51.3,-1.4
February,35.5,-0.3
March,48.2,3.7
April,77.8,7.4
May,97.8,11.3
June,117.5,14.9
July,111.3,16.5
August,117.7,16.1
September,105.8,12.1
October,132.2,7.9
November,121.5,3.3
December,67.0,-0.4
