,Precipitation,Temperature
January,79.7,1.0
February,77.5,1.8
March,88.7,5.8
April,93.7,9.8
May,139.5,13.9
June,149.2,17.5
July,155.4,19.3
August,163.3,18.9
September,115.5,14.7
October,99.4,10.3
November,95.0,5.2
December,105.0,1.9
