,Precipitation,Temperature
January,54.5,1.0
February,49.1,1.8
March,58.3,5.5
April,74.4,9.2
May,111.2,13.0
June,101.1,16.6
July,108.3,18.6
August,108.1,18.3
September,82.3,14.2
October,78.7,10.0
November,73.4,4.9
December,72.2,1.8
