month,maxTemp,minTemp,meanTemp,rainfall
1,27.5,16.6,,76.3
2,28.1,17.0,,61.9
3,28.4,17.4,,94.7
4,27.7,17.6,,155.8
5,26.9,17.8,,237.3
6,26.1,17.5,,273.0
7,26.0,16.8,,250.8
8,26.6,16.9,,203.3
9,27.5,16.7,,130.9
10,28.2,16.7,,139.6
11,27.8,16.8,,111.8
12,27.4,16.7,,91.0
