month,maxTemp,minTemp,meanTemp,rainfall
1,22.2,9.1,,11.7
2,26.0,11.3,,11.4
3,31.2,15.5,,11.5
4,34.8,20.6,,52.2
5,34.6,24.0,,128.3
6,34.1,25.9,,238.7
7,32.5,26.1,,487.6
8,32.7,26.4,,339.4
9,32.3,25.3,,197.5
10,31.7,22.0,,63.9
11,29.3,15.7,,1.9
12,25.1,10.9,,8.4
