,Precipitation,Temperature
January,41.5,-3.4
February,50.0,-2.7
March,47.9,0.6
April,58.9,6.3
May,94.3,10.9
June,82.2,14.5
July,105.7,16.3
August,80.5,16.4
September,67.6,11.3
October,66.2,6.6
November,67.2,1.9
December,52.0,-2.5
