,Precipitation,Temperature
January,27.2,-1.9
February,29.3,0.1
March,30.7,4.7
April,32.7,10.4
May,63.3,14.9
June,66.9,18.8
July,74.1,20.3
August,62.9,19.7
September,46.8,14.9
October,42.5,9.5
November,42.3,4.4
December,33.3,-0.8
