,Precipitation,Temperature
January,1.6,-13.3
February,2.7,-8.8
March,4.3,-1.1
April,5.6,8.0
May,15.7,15.3
June,27.5,21.0
July,38.6,23.7
August,39.2,21.5
September,21.3,15.1
October,7.4,6.2
November,3.6,-3.7
December,2.3,-11.2
