,Precipitation,Temperature
January,4.4,-12.8
February,2.9,-9.5
March,6.1,-2.3
April,8.4,6.8
May,15.8,12.8
June,24.7,18.1
July,42.1,19.7
August,27.8,18.1
September,11.5,12.1
October,5.5,4.3
November,6.2,-4.3
December,4.6,-10.7
