,Precipitation,Temperature
January,1.6,-9.9
February,1.6,-4.9
March,5.1,2.4
April,4.4,10.4
May,8.8,16.2
June,14.9,20.9
July,13.2,22.7
August,12.1,21.0
September,7.7,15.0
October,2.2,7.5
November,2.2,-0.5
December,2.6,-7.9
