,Precipitation,Temperature
January,6.0,-11.4
February,9.7,-6.3
March,16.7,1.7
April,35.2,10.8
May,63.6,17.8
June,92.5,22.3
July,167.0,24.9
August,167.1,23.8
September,50.8,17.9
October,44.1,9.8
November,22.8,0.3
December,12.0,-8.4
