,Precipitation,Temperature
January,6.1,-20.9
February,6.5,-15.5
March,14.4,-5.7
April,26.8,5.0
May,56.5,12.5
June,125.7,17.8
July,161.8,21.1
August,137.0,19.1
September,72.1,12.4
October,32.4,3.8
November,14.5,-8.6
December,10.7,-19.0
