,Precipitation,Temperature
January,3.2,-4.7
February,4.7,-0.7
March,10.1,5.9
April,22.1,13.2
May,30.6,19.0
June,47.9,22.7
July,104.3,24.3
August,102.5,22.6
September,59.8,17.4
October,29.6,10.8
November,13.1,3.2
December,2.6,-3.1
