,Precipitation,Temperature
January,95.7,6.0
February,116.6,8.5
March,194.3,12.3
April,229.2,18.2
May,243.2,22.9
June,353.4,25.9
July,241.2,29.3
August,160.0,28.9
September,59.3,25.4
October,56.0,20.0
November,78.9,13.9
December,58.7,8.0
