,Precipitation,Temperature
January,68.9,8.4
February,83.9,10.6
March,153.0,13.9
April,226.7,19.6
May,321.1,23.7
June,448.7,26.6
July,266.3,28.4
August,147.6,28.4
September,80.9,26.0
October,54.9,21.5
November,81.9,16.2
December,54.1,10.8
