,Precipitation,Temperature
January,1.8,-7.9
February,1.9,-3.6
March,8.8,2.2
April,20.7,8.3
May,53.8,12.3
June,64.5,15.6
July,81.5,17.5
August,87.0,16.6
September,68.0,12.2
October,23.3,6.2
November,5.2,-0.7
December,1.2,-6.3
