,Precipitation,Temperature
January,2.0,-11.3
February,3.2,-6.5
March,8.9,1.1
April,23.1,10.2
May,49.5,17.6
June,82.0,22.1
July,135.3,24.5
August,119.7,23.3
September,34.3,17.6
October,26.8,9.5
November,13.1,-0.7
December,2.9,-9.0
