,Precipitation,Temperature
January,2.2,-18.5
February,3.4,-14.5
March,5.6,-5.6
April,10.9,4.7
May,34.4,12.4
June,63.7,17.8
July,94.1,20.8
August,57.2,18.8
September,32.0,12.3
October,16.0,3.1
November,8.6,-7.6
December,4.2,-15.9
