,Precipitation,Temperature
January,2.2,-9.1
February,1.4,-4.1
March,5.0,2.9
April,3.8,10.9
May,8.6,16.5
June,17.7,21.1
July,21.6,22.7
August,17.3,20.8
September,10.7,15.1
October,3.5,7.8
November,2.1,0.1
December,2.6,-7.3
