month,maxTemp,minTemp,meanTemp,rainfall
1,28.2,18.8,,296.3
2,28.8,19.0,,188.4
3,28.6,18.8,,163.5
4,27.5,17.3,,61.2
5,26.0,15.0,,27.8
6,25.0,13.4,,14.1
7,24.6,13.1,,15.7
8,26.5,14.4,,13.7
9,27.2,16.2,,40.5
10,27.7,17.5,,123.1
11,27.5,18.2,,227.6
12,27.3,18.4,,319.4
