,Precipitation,Temperature
January,18.7,-1.3
February,28.9,0.9
March,33.8,5.4
April,54.3,10.3
May,88.7,14.9
June,114.1,18.6
July,117.7,20.2
August,125.6,19.8
September,95.5,15.1
October,67.2,10.2
November,55.0,4.7
December,41.6,-0.6
