,Precipitation,Temperature
January,36.7,1.8
February,27.7,1.5
March,27.5,3.1
April,25.6,7.0
May,33.7,11.5
June,47.4,15.4
July,50.1,17.9
August,65.8,18.0
September,48.9,14.7
October,47.6,10.3
November,43.9,6.3
December,43.2,3.4
