,Precipitation,Temperature
January,44.0,-5.9
February,27.8,-5.8
March,28.1,-1.6
April,31.2,3.1
May,37.5,8.5
June,47.9,13.3
July,63.5,16.3
August,70.6,15.0
September,53.0,10.3
October,61.3,4.2
November,53.5,-0.6
December,50.5,-4.3
