,Precipitation,Temperature
January,50.7,-8.6
February,34.7,-8.4
March,31.7,-4.4
April,30.8,1.0
May,41.7,6.6
June,66.7,11.4
July,90.4,14.2
August,78.9,12.5
September,60.5,7.8
October,51.5,1.8
November,51.4,-3.4
December,47.1,-6.9
