,Precipitation,Temperature
January,52.1,-2.0
February,44.3,-1.9
March,36.1,0.4
April,39.2,5.3
May,51.5,10.1
June,79.5,13.8
July,73.9,16.2
August,80.2,15.2
September,67.1,11.1
October,69.3,6.3
November,60.3,2.4
December,64.7,-0.6
