,Precipitation,Temperature
January,39.5,-7.8
February,29.7,-7.7
March,27.0,-3.5
April,29.5,1.8
May,40.6,7.7
June,50.9,12.5
July,79.3,15.2
August,87.7,13.3
September,61.7,8.5
October,57.7,2.4
November,54.0,-2.5
December,47.8,-6.1
