,Precipitation,Temperature
January,38.6,1.7
February,32.8,1.3
March,24.9,2.5
April,23.4,5.2
May,34.6,9.7
June,44.6,14.1
July,49.9,17.1
August,51.5,17.6
September,44.5,14.2
October,52.7,10.0
November,51.9,6.2
December,48.5,3.3
