,Precipitation,Temperature
January,25.8,-12.2
February,20.7,-12.2
March,18.8,-8.4
April,21.8,-3.0
May,41.3,3.0
June,57.1,9.0
July,90.8,12.3
August,64.3,10.3
September,48.7,5.4
October,39.8,-1.5
November,29.9,-7.7
December,29.6,-10.1
