,Precipitation,Temperature
January,52.3,-6.2
February,41.6,-6.5
March,37.4,-2.7
April,34.0,2.1
May,44.1,7.8
June,52.0,12.9
July,69.1,16.0
August,77.1,14.5
September,59.6,9.7
October,70.9,3.7
November,69.7,-0.8
December,64.0,-4.1
