,Precipitation,Temperature
January,37.0,-1.0
February,29.4,-1.0
March,27.3,1.6
April,29.2,6.3
May,34.0,11.4
June,61.7,15.7
July,61.5,18.7
August,66.2,17.7
September,53.3,13.1
October,51.4,7.7
November,47.6,3.6
December,47.8,0.6
