,Precipitation,Temperature
January,29.9,-9.9
February,21.4,-9.6
March,22.4,-4.7
April,26.7,1.4
May,39.8,7.6
June,62.0,12.7
July,82.1,15.5
August,71.4,13.3
September,49.6,8.2
October,45.9,1.7
November,36.8,-4.0
December,37.0,-7.8
