,Precipitation,Temperature
January,40.7,-7.4
February,28.0,-6.8
March,27.7,-2.7
April,32.7,2.6
May,50.7,8.0
June,71.8,12.4
July,89.5,14.9
August,84.5,13.3
September,54.1,8.7
October,61.9,2.9
November,49.4,-2.2
December,45.8,-6.4
