,Precipitation,Temperature
January,32.9,0.9
February,28.5,0.5
March,21.4,1.9
April,19.6,5.1
May,24.2,9.6
June,34.9,14.0
July,51.5,17.4
August,48.1,17.3
September,36.1,13.5
October,42.6,8.7
November,47.8,4.9
December,45.2,2.3
